,id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,qa_flags,exclude_reason
143,2312737,L_611300789965,1300 789 965,Recharge Central,NSW,Chatswood,815 Pacific Highway Chatswood NSW 2067,F&B,Others,Food,phone:reconstructed,
144,2312738,L_611300795267,1300 795 267,&Juliet,NSW,Pyrmont,"55 Pirrama Rd, Pyrmont, New South Wales, 2009, Australia",F&B,Others,Food & drink,phone:reconstructed,
145,2312739,L_611300799190,1300 799 190,Safety Corp Pty Ltd,NSW,Sydney,Sydney NSW 2001,Beauty & Wellness,Others,Occupational Health and Safety,phone:reconstructed,
146,2312740,L_611300799659,1300 799 659,Astro Networking Pty Ltd,NSW,Sydney,"Alexandria, Sydney NSW 2015",Retail,Electronics & Appliances,"Computer, PC Installation and Networking",phone:reconstructed,
147,2273329,L_61243515929,(02) 4351 5929,Kartatak Raceway,NSW,Tuggerah,"35 Ace Cres, Tuggerah NSW 2259, Australia",Others,Others,Go-karting venue,phone:local number,
148,2273334,L_61418697704,0418 697 704,Drovers Run B&B and Events Venue,NSW,Marrar,"42 Woodens Ln, Marrar NSW 2652",Retail,Home & Furniture,Bed & breakfast,,
149,2273335,L_610295506452,(02) 9550 6452,Piemonte Cheese,NSW,Marrickville,"27 Gerald St, Marrickville NSW 2204",Others,Others,Others,,
150,2273337,L_610295641744,(02) 9564 1744,Provin Group,NSW,Marrickville,"318 Victoria Rd, Marrickville NSW 2204",Others,Others,Caterer,,
151,2273339,L_61422882312,0422 882 312,Mochiwa Mochiya - Japanese Translation Artisans,NSW,Macquarie Park,"8 Hadenfeld Ave, Macquarie Park NSW 2113",Others,Government / Utility Services,Translation service,,
152,2312741,L_611300841048,1300 841 048,Cornerstone Performance Management,NSW,Sydney,"1/201 Kent St, Sydney NSW 2000",Retail,Electronics & Appliances,Computer support and services,phone:reconstructed,
153,2312742,L_611300850431,1300 850 431,Mysupply Store Pty Ltd,NSW,Marrickville,"Unit 1, 4-6 Lilian Fowler Place Marrickville NSW 2204",Retail,Others,Store,phone:reconstructed,
154,2312743,L_611300851909,1300 851 909,Custom Easy - Custom Software Made Easy,NSW,Sydney,"Suite 505/ 19A Boundary St Rushcutters Bay, Sydney NSW 2011",Retail,Electronics & Appliances,Computer Consulting,phone:reconstructed,
155,2312744,L_611300853121,1300 853 121,CargoWise (Australia) Pty Ltd.,NSW,Sydney,"Unit 3a 72 O Alexandria, Sydney NSW 2015",Retail,Electronics & Appliances,"Computer, PC Software",phone:reconstructed,
156,2312745,L_611300855816,1300 855 816,Gammer Consulting Pty Ltd,NSW,Sydney,"Level 10/52 Phillip St, Sydney NSW 2000",Retail,Electronics & Appliances,Computer support and services,phone:reconstructed,
157,2312746,L_611300855887,1300 855 887,Twin Resources Pty Ltd,NSW,Sydney,"Unit 13/ 36 O Alexandria, Sydney NSW 2015",Retail,Electronics & Appliances,"Computer, PC Supplies",phone:reconstructed,
158,2312747,L_611300880860,1300 880 860,Alpha Computer Consultants,NSW,Sydney,"Level 3, 123 Clarence St Sydney NSW 2000",Retail,Electronics & Appliances,Computer Training,phone:reconstructed,
159,2312748,L_611300881539,1300 881 539,Alcare Windscreen Services Pty Ltd,NSW,Sydney,"PO Box 1765 Glebe, Sydney NSW 1765",Professional Services,Automotive Services,Windscreens and Windscreen Repair,phone:reconstructed,
160,2312749,L_611300884177,1300 884 177,Project 3IT,NSW,Sydney,"Lvl 1, 55 Bourke Rd Alexandria, Sydney NSW 2015",Retail,Electronics & Appliances,"Computer, IT Technical Support",phone:reconstructed,
161,2312750,L_611300884218,1300 884 218,Pure Hacking,NSW,Sydney,"Level 1, Suite 1.03, 175 Castlereagh St Sydney NSW 2000",Retail,Electronics & Appliances,Computer Consulting,phone:reconstructed,
162,2312751,L_611300885520,1300 885 520,Australian IT Services Pty Ltd,NSW,Darlinghurst,"2a West Ave Darlinghurst, Sydney NSW 2010",Retail,Electronics & Appliances,Computer Cleaning,phone:reconstructed,
163,2312752,L_611300886278,1300 886 278,Toast Food,NSW,Sydney,37 Bridge St Sydney NSW 2000,F&B,Others,Commercial and Industrial Catering,phone:reconstructed,
164,2312753,L_611300886336,1300 886 336,Comlink Solutions,NSW,Sydney,"Level 16, 56 Pitt St, Cbd Sydney NSW 2000",Retail,Electronics & Appliances,"Computer, PC Software",phone:reconstructed,
165,2312754,L_611300886418,1300 886 418,Ezysolutions,NSW,Sydney,"Unit 3H, Bldg 3, 72 O Alexandria, Sydney NSW 2015",Retail,Electronics & Appliances,"Computer, PC Installation and Networking",phone:reconstructed,
166,2312755,L_611300886536,1300 886 536,Evolv Super Pty Ltd,NSW,Sydney,"Level 2, 123 Clarence Street Sydney NSW 2000",Retail,Electronics & Appliances,"Computer, IT Technical Support",phone:reconstructed,
167,2312756,L_611300888166,1300 888 166,Simply Wireless,NSW,Sydney,Sydney NSW 2000,Retail,Electronics & Appliances,"Computer, PC Installation and Networking",phone:reconstructed,
168,2312757,L_611300888551,1300 888 551,Toner Medic Pty Ltd,NSW,Sydney,Sydney NSW 2000,Retail,Electronics & Appliances,"Computer, PC Supplies",phone:reconstructed,
169,2312758,L_611300888646,1300 888 646,Ism Objects,NSW,Sydney,Sydney NSW 2000,Retail,Fashion & Accessories,"Wholesale Lighting and Lighting Accessories, Manufacturers",phone:reconstructed,
170,2312759,L_611300897674,1300 897 674,A1 Mobile Mechanics Sydney,NSW,Sydney,Elizabeth St Sydney NSW 2000,Professional Services,Automotive Services,Car Repair,phone:reconstructed,
171,2312760,L_611300903424,1300 903 424,Ergonomic Office Design,NSW,Sydney,Ste447/ 311-315 Castlereagh St Sydney NSW 2000,Retail,Home & Furniture,Office Furniture,phone:reconstructed,
172,2312761,L_611300908650,1300 908 650,iTOK Computer Support,NSW,Sydney,Sydney NSW 2000,Retail,Electronics & Appliances,"Computer, PC Service and Repairs",phone:reconstructed,
173,2312762,L_611300911997,1300 911 997,Exoticars Centre,NSW,Sydney,"18/ 30 Maddox St Alexandria, Sydney NSW 2015",Professional Services,Automotive Services,Car Repair,phone:reconstructed,
174,2273363,L_610295583355,(02) 9558 3355,Mason Rose Fine Foods,NSW,Marrickville,"4/49 Carrington Rd, Marrickville NSW 2204",F&B,Others,Food service,,
175,2273364,L_61403757886,0403 757 886,Live Wedding Painter Sydney,NSW,Bangor,"77 Yala Rd, Bangor NSW 2234",Others,Government / Utility Services,Wedding service,,
176,2273365,L_610295433680,(02) 9543 3680,Menai Orthodontics,NSW,Menai,"62/70 Allison Cres, Menai NSW 2234",Others,Others,Orthodontist,,
177,2273366,L_610295434222,(02) 9543 4222,Vision Dental,NSW,Menai,"Menai Metro, Suite 12, 62/70 Allison Cres, Menai NSW 2234",Others,Others,Medical & Dental,,
178,2273367,L_610286300430,(02) 8630 0430,Firstyle Homes Menangle Park,NSW,Menangle Park,"9 Subzero Cr, Menangle Park NSW 2563",Retail,Home & Furniture,Display home center,,
179,2273368,L_610288595877,(02) 8859 5877,Eden Brae Homes - Menangle Park,NSW,Menangle Park,"22 Subzero Cr, Menangle Park NSW 2563",Retail,Home & Furniture,Display home center,,
180,2273369,L_61487859190,0487 859 190,Nails & Beauty By Hannah Hall,NSW,Wee Waa,"141 Rose St, Wee Waa NSW 2388",Beauty & Wellness,Beauty Salon / Barber,Nail salon,,
181,2273370,L_61493065417,0493 065 417,The Nourish Club - Eating Disorder Therapy Newcastle,NSW,Merewether,"49A Railway St, Merewether NSW 2291",Others,Others,Dietitian,,
182,2312763,L_611300919240,1300 919 240,Incite IT Consulting,NSW,Sydney,Ste159/ 30 Foveaux St Sydney NSW 2000,Retail,Electronics & Appliances,Computer Consulting,phone:reconstructed,
183,2312764,L_611300935966,1300 935 966,Mobile Techies,NSW,Darlinghurst,"12 322 Victoria St Darlinghurst, Sydney NSW 2010",Retail,Electronics & Appliances,"Computer, PC Service and Repairs",phone:reconstructed,
184,2312765,L_611300963963,1300 963 963,Westan Australia Pty Ltd,NSW,Sydney,"Unit 4/ 1a Coulson St Erskineville, Sydney NSW 2043",Retail,Electronics & Appliances,"Computer, PC Equipment",phone:reconstructed,
185,2312766,L_611300964821,1300 964 821,Veriu Broadway,NSW,Ultimo,"35 Mountain Street, Ultimo, New South Wales, 2007, Australia",F&B,Others,Food & drink,phone:reconstructed,
186,2312767,L_611300978210,1300 978 210,Amanda Solutions,NSW,Darlinghurst,"Darlinghurst, Sydney NSW 2010",Retail,Electronics & Appliances,"Computer, PC Service and Repairs",phone:reconstructed,
187,2312768,L_61131766,131766,AGL Smarter Living,NSW,Sydney,"Tenancy T0.8, Alexandria Homemaker Centre, Cnr O Alexandria, Sydney NSW 2015",Retail,Electronics & Appliances,Gas Equipment and Appliances,,
188,2312771,L_61132784,132784,Spherion Education,NSW,Sydney,"Level 1, 31 Market St Sydney NSW 2000",Retail,Electronics & Appliances,Computer Training,,
189,2312772,L_61133622,133622,Apple Pty Ltd,NSW,Sydney,"Level 13, 255 Pitt St Sydney NSW 2000",Retail,Electronics & Appliances,"Computer, PC Software",,
190,2312775,L_611409542685,01409542685,Cafe Twenty3,NSW,Liverpool,58 Macquarie Street 2170 Sydney - Liverpool,F&B,Bar / Pub / Nightlife,"Café, Bar & Club",phone:reconstructed,
191,2312776,L_611441681734,01441681734,Sea Breeze Beach Hotel,NSW,Sydney,100 Cumberland Street 2000 Sydney,F&B,Bar / Pub / Nightlife,"Café, Bar & Club",phone:reconstructed,
192,2312777,L_611800008525,1800 008 525,Gamehead.com.au Pty Ltd,NSW,Darlinghurst,"Darlinghurst, Sydney NSW 1300",Retail,Electronics & Appliances,"Computer, PC and Video Games",phone:reconstructed,
193,2312778,L_611800009844,1800 009 844,Dow Jones,NSW,Sydney,L 10 50 Pitt St Sydney NSW 2000,Retail,Electronics & Appliances,"Computer, PC Service and Repairs",phone:reconstructed,
194,2312779,L_611800010811,1800 010 811,Ben & Jerry’S,NSW,Sydney,20 Cambridge Street 2121 Sydney,F&B,Cafe & Dessert,Ice Cream Shop,phone:reconstructed,
195,2312780,L_611800060060,1800 060 060,Bosch Service Dealers (NSW) Association,NSW,Sydney,Sydney NSW 2000,Professional Services,Automotive Services,Car Repair,phone:reconstructed,
196,2312781,L_611800086730,1800 086 730,AS White Global,NSW,Sydney,"Suite 69 Level 14, 88 Pitt Street Sydney NSW 2000",Beauty & Wellness,Others,Occupational Health and Safety,phone:reconstructed,
197,2312782,L_611800100134,1800 100 134,Ascot Teak,NSW,Sydney,"76- 82 Botany Rd Alexandria, Sydney NSW 2015",Retail,Home & Furniture,Outdoor Furniture,phone:reconstructed,
198,2273391,L_61266857868,(02) 6685 7868,Wake Up! Byron Bay,NSW,Byron Bay,"25 Childe St, Byron Bay NSW 2481, Australia",Others,Others,Hotel / Motel / Accommodation,phone:local number,
199,2273392,L_611300142974,1300 142 974,Two Brothers Removals,NSW,Middleton Grange,"14 Little John St, Middleton Grange NSW 2171",Others,Others,Removalist,,
200,2273395,L_610292621465,(02) 9262 1465,Harbour Events,NSW,Sydney,"Lot 153/2 York St, Sydney NSW 2000",Others,Others,Event planner,,
201,2273400,L_6127343151474,+27 34 315 1474,Elite Group,NSW,Mount Hope,"9/1 Scott Street, Mount Hope NSW 2877, Australia",Others,Others,Financial institution,phone:foreign number,
202,2312783,L_611800103510,1800 103 510,Wisdom Technology,NSW,Sydney,"Se 125 2 Lachlan St Waterloo, Sydney NSW 2017",Retail,Electronics & Appliances,"Computer, PC Service and Repairs",phone:reconstructed,
203,2273402,L_61242613366,(02) 4261 3366,Elsinor Motor Lodge,NSW,Brownsville,"39 Prince Edward Dr, Brownsville NSW 2530, Australia",Others,Hotel / Motel / Accommodation,Hotel / Motel / Accommodation,phone:local number,
204,2273403,L_61434027548,0434 027 548,Grobler’s Services & Designs,NSW,Buckaroo,"94 Mount Pleasant Ln, Buckaroo NSW 2850, Australia",Others,Others,Handyman/Handywoman/Handyperson,phone:local number,
205,2273406,L_610242298741,(02) 4229 8741,Sun Lounge Function & Reception Centre,NSW,Wollongong,"8/14 Stewart St, Wollongong NSW 2500",Others,Others,Function room facility,,
206,2273407,L_61417668460,0417 668 460,Grandstand Functions and Events,NSW,Wollongong,"49 Harbour St, Wollongong NSW 2500",Others,Others,Event planner,,
207,2273408,L_61435917150,0435 917 150,Rhianna Smith Events,NSW,Wollongong,"64B Evans St, Wollongong NSW 2500, Australia",Others,Others,Event planner,phone:local number,
208,2273409,L_610242544254,(02) 4254 4254,Wollongong Serviced Apartments,NSW,Wollongong,"Level 2/54 Kembla St, Wollongong NSW 2500",Others,Hotel / Motel / Accommodation,Serviced accommodation,,
209,2312784,L_611800189787,1800 189 787,SMSify,NSW,Pyrmont,"Pyrmont, Sydney NSW 2009",Retail,Electronics & Appliances,"Computer, PC Software",phone:reconstructed,
210,2312785,L_611800197403,1800 197 403,Dwr,NSW,Sydney,L 1 1 Alfred St Sydney NSW 2000,Retail,Electronics & Appliances,"Computer, PC Service and Repairs",phone:reconstructed,
211,2312786,L_611800218434,1800 218 434,Abtrac Pty Ltd,NSW,Sydney,Lvl20/ 1 Market St Sydney NSW 2000,Retail,Electronics & Appliances,Computer Consulting,phone:reconstructed,
212,2312787,L_611800222007,1800 222 007,Concorde Oils,NSW,Sydney,Sydney NSW 2000,Professional Services,Automotive Services,Car Oils,phone:reconstructed,
213,2312788,L_611800234350,1800 234 350,BlueCloud Australia,NSW,Sydney,"Ultimo, Sydney NSW 2007",Retail,Electronics & Appliances,"Computer, PC Service and Repairs",phone:reconstructed,
214,2312789,L_611800239438,1800 239 438,Map Coffee,NSW,Sydney,"4/ 23 Bowden St Alexandria, Sydney NSW 2015",F&B,Cafe & Dessert,Coffee Wholesale,phone:reconstructed,
215,2312790,L_611800240122,1800 240 122,Advanced Solutions International (Asia-Pacific),NSW,Sydney,Australia Square Level 33/ 264 George St Sydney NSW 2001,Retail,Electronics & Appliances,"Computer, PC Software",phone:reconstructed,
216,2312791,L_611800244364,1800 244 364,Novell Pty Ltd,NSW,Sydney,"Level 13, 201 Sussex St Sydney NSW 2000",Retail,Electronics & Appliances,"Computer, PC Software",phone:reconstructed,
217,2312792,L_611800246377,1800 246 377,Itron Australasia,NSW,Sydney,L 5 33 Erskine St Sydney NSW 2000,Retail,Electronics & Appliances,"Computer, PC Service and Repairs",phone:reconstructed,
218,2312793,L_611800249716,1800 249 716,Storeworks,NSW,Sydney,"460 Gardeners Rd Alexandria, Sydney NSW 2015",Retail,Others,Office and Shop Fitting,phone:reconstructed,
219,2312794,L_611800251651,1800 251 651,Artbank,NSW,Sydney,"50c Rosebery Ave Rosebery, Sydney NSW 2018",Retail,Home & Furniture,Office Furniture,phone:reconstructed,
220,2312795,L_611800291108,1800 291 108,Bausele Australia,NSW,Sydney,"75 George Street, The Rocks Sydney NSW 2000",Retail,Fashion & Accessories,Watches and Watch Repairs,phone:reconstructed,
221,2312796,L_611800304567,1800 304 567,Benwarin Wines,NSW,Surry Hills,"PO Box 1014 Surry Hills, Sydney NSW 1014",F&B,Bar / Pub / Nightlife,Wineries and Vineyards,phone:reconstructed,
222,2312797,L_611800422727,1800 422 727,Car - Bra Australia,NSW,Sydney,Sydney NSW 2000,Retail,Fashion & Accessories,Car Accessories,phone:reconstructed,
223,2312798,L_611800427268,1800 427 268,Ascot Teak,NSW,Sydney,"609 - 615 Harris St Ultimo, Sydney NSW 2007",Retail,Home & Furniture,Outdoor Furniture,phone:reconstructed,
224,2312799,L_611800443325,1800 443 325,Ideal Image,NSW,Sydney,"The Dymocks Building, Suite 8, Level 8, 428 George Street, Sydney NSW 2000",Beauty & Wellness,Aesthetic Clinic,Cosmetic Surgery,phone:reconstructed,
225,2312800,L_611800476278,1800 476 278,Smartinet Pty Ltd,NSW,Sydney,Level 16/ 97-99 Bathurst St Sydney NSW 2000,Retail,Electronics & Appliances,Computer Consulting,phone:reconstructed,
226,2273421,L_61295153300,(02) 9515 3300,RPAH Allergy Unit,NSW,Camperdown,"9-11 Layton St, Camperdown NSW 2050, Australia",Professional Services,Medical & Dental,Physician referral service,phone:local number,
227,2273422,L_61286275690,(02) 8627 5690,InsideOut Institute,NSW,Camperdown,"Johns Hopkins Dr, Camperdown NSW 2006, Australia",Others,Others,Research institute,phone:local number,
228,2312801,L_611800484357,1800 484 357,1800 IT HELP,NSW,Sydney,"795 Botany Rd Rosebery, Sydney NSW 2018",Retail,Electronics & Appliances,"Computer, PC Installation and Networking",phone:reconstructed,
229,2312802,L_611800517310,1800 517 310,ATNIS PTY LIMITED,NSW,Sydney,"Level 36, Gateway 1 Macquarie Place Sydney NSW 2000",Retail,Electronics & Appliances,Computer Consulting,phone:reconstructed,
230,2312803,L_611800620018,1800 620 018,"Replay Bankstown - Amusement, Karaoke, Lounge & Bar",NSW,Bankstown,"level 1/462 Chapel Rd, Bankstown, New South Wales, 2200, Australia",F&B,Others,Food & drink,phone:reconstructed,
231,2273425,L_61428686850,0428 686 850,Dee Watershed,NSW,Moama,"91 Bett St, Moama NSW 2731",Others,Others,Function room facility,,
232,2273426,L_61474935265,0474 935 265,The Picnic Studio,NSW,Moama,"16 Glencoe Blvd, Moama NSW 2731",Others,Others,Event planner,,
233,2273427,L_61427822257,0427 822 257,Aged Care Insight,NSW,Moama,"22 Beer Rd, Moama NSW 2731, Australia",Beauty & Wellness,Others,Senior Citizens Care Service,phone:local number,
234,2273430,L_61400925309,0400 925 309,Seeker Pontoon Boats,NSW,Moama,"22 Beer Rd, Moama NSW 2731",Others,Others,Boat dealer,,
235,2273431,L_61264999900,(02) 6499 9900,Tathra Beach House,NSW,Tathra,"57 Andy Poole Dr, Tathra NSW 2550, Australia",Others,Hotel / Motel / Accommodation,Resort hotel,phone:local number,
236,2273433,L_61244553222,(02) 4455 3222,Motel Molly - Boutique Hotel Mollymook,NSW,Mollymook,"2 Shepherd St, Mollymook NSW 2539, Australia",Others,Hotel / Motel / Accommodation,Hotel / Motel / Accommodation,phone:local number,
237,2312804,L_611800655192,1800 655 192,Ipex Golden Age Computing,NSW,Sydney,"431 Glebe Point Rd Glebe, Sydney NSW 2037",Retail,Electronics & Appliances,"Computer, PC Equipment - Domestic or Small Business",phone:reconstructed,
238,2312805,L_611800660007,1800 660 007,Systronic IT Group,NSW,Sydney,"Level 3, Suite 42, 89-97 Jones St Ultimo, Sydney NSW 2007",Retail,Electronics & Appliances,"Computer, PC Online Service Providers",phone:reconstructed,
239,2312806,L_611800700300,1800 700 300,Quark Australia,NSW,Chippendale,"Level 1, 97 Rose St Chippendale, Sydney NSW 2008",Retail,Electronics & Appliances,"Computer, PC Software",phone:reconstructed,
240,2312807,L_611800723327,1800 723 327,Safe2Pay Pvt. Ltd.,NSW,Sydney,"Level 8, 25 Bligh Street Sydney NSW 2000",Retail,Electronics & Appliances,"Computer, PC Online Service Providers",phone:reconstructed,
241,2312808,L_611800731403,1800 731 403,WordPress Developer,NSW,Campsie,"Messiter Street, Campsie Sydney NSW 2000",Retail,Electronics & Appliances,"Computer, IT Technical Support",phone:reconstructed,
242,2312809,L_611800754500,1800 754 500,Royal Caribbean Cruises | Sydney to Singapore,NSW,Rozelle,"2041 James Craig Rd, Rozelle, New South Wales, 2039, Australia",F&B,Others,Food & drink,phone:reconstructed,
243,2312810,L_611800770915,1800 770 915,Nexba Beverages,NSW,Sydney,275 Alfred Street North Sydney NSW 2060,F&B,Others,Food,phone:reconstructed,
244,2312811,L_611800788801,1800 788 801,Material Aid & Food Van,NSW,Woolloomooloo,"Cnr Bourke & Cathedral Street, Woolloomooloo NSW 2011",F&B,Others,meals,phone:reconstructed,
245,2312812,L_611800800208,1800 800 208,MicroChannel,NSW,Sydney,Sydney NSW 2000,Retail,Electronics & Appliances,"Computer, PC Software",phone:reconstructed,
246,2312813,L_611800807088,1800 807 088,Perfect Auto Body Pty Ltd,NSW,Sydney,"22 O Alexandria, Sydney NSW 2015",Professional Services,Automotive Services,Car Repair,phone:reconstructed,
